Player_ID,Name,Position,Team,League,Opponent,Game_ID,Line_Score,Stat_Type,Start_Time
37418,starxo,G,KOI,VAL,BBL Esports,No Game ID,28.5,MAPS 1-2 Kills,2024-04-11T14:00:00-04:00
67545,Jose Altuve,IF,HOU,MLB,KC,fa074edb-03e4-479e-ae74-96041108d668,7.5,Hitter Fantasy Score,2024-04-11T14:10:00-04:00
67547,Kyle Tucker,OF,HOU,MLB,KC,fa074edb-03e4-479e-ae74-96041108d668,7.5,Hitter Fantasy Score,2024-04-11T14:10:00-04:00
67700,Yordan Alvarez,OF,HOU,MLB,KC,fa074edb-03e4-479e-ae74-96041108d668,8.0,Hitter Fantasy Score,2024-04-11T14:10:00-04:00
67565,Bobby Witt Jr.,IF,KC,MLB,HOU,fa074edb-03e4-479e-ae74-96041108d668,9.0,Hitter Fantasy Score,2024-04-11T14:10:00-04:00
69741,Salvador Perez,C,KC,MLB,HOU,fa074edb-03e4-479e-ae74-96041108d668,6.5,Hitter Fantasy Score,2024-04-11T14:10:00-04:00
186553,Luke Humphries,D,Luke Humphries,DARTS,Peter Wright,No Game ID,3.5,180's Thrown,2024-04-11T14:15:00-04:00
186553,Luke Humphries,D,Luke Humphries,DARTS,Peter Wright,No Game ID,101.5,3 Dart Average,2024-04-11T14:15:00-04:00
186554,Peter Wright,D,Peter Wright,DARTS,Luke Humphries,No Game ID,2.0,180's Thrown,2024-04-11T14:15:00-04:00
186554,Peter Wright,D,Peter Wright,DARTS,Luke Humphries,No Game ID,94.5,3 Dart Average,2024-04-11T14:15:00-04:00
192372,J.D. Davis,IF,OAK,MLB,TEX,8cb0a686-b2c7-4af9-84b7-4a78c9c0ea51,6.0,Hitter Fantasy Score,2024-04-11T14:35:00-04:00
67652,Adolis García,OF,TEX,MLB,OAK,8cb0a686-b2c7-4af9-84b7-4a78c9c0ea51,8.0,Hitter Fantasy Score,2024-04-11T14:35:00-04:00
67575,Corey Seager,IF,TEX,MLB,OAK,8cb0a686-b2c7-4af9-84b7-4a78c9c0ea51,8.0,Hitter Fantasy Score,2024-04-11T14:35:00-04:00
67577,Marcus Semien,IF,TEX,MLB,OAK,8cb0a686-b2c7-4af9-84b7-4a78c9c0ea51,7.5,Hitter Fantasy Score,2024-04-11T14:35:00-04:00
192803,Wyatt Langford,OF,TEX,MLB,OAK,8cb0a686-b2c7-4af9-84b7-4a78c9c0ea51,7.0,Hitter Fantasy Score,2024-04-11T14:35:00-04:00
186552,Luke Littler,D,Luke Littler,DARTS,Rob Cross,No Game ID,3.5,180's Thrown,2024-04-11T14:45:00-04:00
186552,Luke Littler,D,Luke Littler,DARTS,Rob Cross,No Game ID,100.5,3 Dart Average,2024-04-11T14:45:00-04:00
186555,Rob Cross,D,Rob Cross,DARTS,Luke Littler,No Game ID,2.0,180's Thrown,2024-04-11T14:45:00-04:00
186555,Rob Cross,D,Rob Cross,DARTS,Luke Littler,No Game ID,96.5,3 Dart Average,2024-04-11T14:45:00-04:00
150645,Davide Calabria,Defender,Milan,SOCCER,Roma,4beh14vmxtl6wy2kycc2iiuqc,0.5,Shots,2024-04-11T15:00:00-04:00
185147,Matteo Gabbia,Defender,Milan,SOCCER,Roma,4beh14vmxtl6wy2kycc2iiuqc,60.5,Passes Attempted,2024-04-11T15:00:00-04:00
150637,Mike Maignan,Goalkeeper,Milan,SOCCER,Roma,4beh14vmxtl6wy2kycc2iiuqc,2.5,Goalie Saves,2024-04-11T15:00:00-04:00
150641,Olivier Giroud,Attacker,Milan,SOCCER,Roma,4beh14vmxtl6wy2kycc2iiuqc,2.5,Shots,2024-04-11T15:00:00-04:00
150634,Rafael Leão,Attacker,Milan,SOCCER,Roma,4beh14vmxtl6wy2kycc2iiuqc,0.5,Goal + Assist,2024-04-11T15:00:00-04:00
150634,Rafael Leão,Attacker,Milan,SOCCER,Roma,4beh14vmxtl6wy2kycc2iiuqc,2.0,Shots Assisted,2024-04-11T15:00:00-04:00
150646,Ruben Loftus-Cheek,Midfielder,Milan,SOCCER,Roma,4beh14vmxtl6wy2kycc2iiuqc,1.5,Fouls Drawn,2024-04-11T15:00:00-04:00
159819,Simon Kjær,Defender,Milan,SOCCER,Roma,4beh14vmxtl6wy2kycc2iiuqc,3.5,Clearances,2024-04-11T15:00:00-04:00
150224,Bryan Cristante,Midfielder,Roma,SOCCER,Milan,4beh14vmxtl6wy2kycc2iiuqc,44.5,Passes Attempted,2024-04-11T15:00:00-04:00
150228,Diego Llorente,Defender,Roma,SOCCER,Milan,4beh14vmxtl6wy2kycc2iiuqc,0.5,Fouls Drawn,2024-04-11T15:00:00-04:00
150227,Gianluca Mancini,Defender,Roma,SOCCER,Milan,4beh14vmxtl6wy2kycc2iiuqc,3.5,Clearances,2024-04-11T15:00:00-04:00
151318,Lorenzo Pellegrini,Midfielder,Roma,SOCCER,Milan,4beh14vmxtl6wy2kycc2iiuqc,1.5,Shots,2024-04-11T15:00:00-04:00
176407,Mile Svilar,Goalkeeper,Roma,SOCCER,Milan,4beh14vmxtl6wy2kycc2iiuqc,3.5,Goalie Saves,2024-04-11T15:00:00-04:00
151317,Paulo Dybala,Attacker,Roma,SOCCER,Milan,4beh14vmxtl6wy2kycc2iiuqc,0.5,Shots On Target,2024-04-11T15:00:00-04:00
160156,Romelu Lukaku,Attacker,Roma,SOCCER,Milan,4beh14vmxtl6wy2kycc2iiuqc,0.5,Shots On Target,2024-04-11T15:00:00-04:00
150221,Stephan El Shaarawy,Attacker,Roma,SOCCER,Milan,4beh14vmxtl6wy2kycc2iiuqc,0.5,Shots Assisted,2024-04-11T15:00:00-04:00
176410,Zeki Çelik,Defender,Roma,SOCCER,Milan,4beh14vmxtl6wy2kycc2iiuqc,1.5,Tackles,2024-04-11T15:00:00-04:00
150294,Ademola Lookman,Attacker,Atalanta,SOCCER,Liverpool,4igno0cxm1h7493ldkf34g0es,0.5,Shots On Target,2024-04-11T15:00:00-04:00
150298,Davide Zappacosta,Defender,Atalanta,SOCCER,Liverpool,4igno0cxm1h7493ldkf34g0es,26.5,Passes Attempted,2024-04-11T15:00:00-04:00
150293,Gianluca Scamacca,Attacker,Atalanta,SOCCER,Liverpool,4igno0cxm1h7493ldkf34g0es,0.5,Shots On Target,2024-04-11T15:00:00-04:00
189772,Isak Hien,Defender,Atalanta,SOCCER,Liverpool,4igno0cxm1h7493ldkf34g0es,0.5,Fouls,2024-04-11T15:00:00-04:00
149474,Marco Carnesecchi,Goalkeeper,Atalanta,SOCCER,Liverpool,4igno0cxm1h7493ldkf34g0es,4.5,Goalie Saves,2024-04-11T15:00:00-04:00
150296,Marten de Roon,Midfielder,Atalanta,SOCCER,Liverpool,4igno0cxm1h7493ldkf34g0es,40.5,Passes Attempted,2024-04-11T15:00:00-04:00
152435,Éderson,Midfielder,Atalanta,SOCCER,Liverpool,4igno0cxm1h7493ldkf34g0es,0.5,Shots,2024-04-11T15:00:00-04:00
149194,Alexis Mac Allister,Midfielder,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,2.0,Shots,2024-04-11T15:00:00-04:00
149194,Alexis Mac Allister,Midfielder,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,2.5,Tackles,2024-04-11T15:00:00-04:00
170412,Caoimhín Kelleher,Goalkeeper,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,2.5,Goalie Saves,2024-04-11T15:00:00-04:00
148372,Cody Gakpo,Attacker,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,3.0,Shots,2024-04-11T15:00:00-04:00
187311,Conor Bradley,Defender,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,49.5,Passes Attempted,2024-04-11T15:00:00-04:00
187311,Conor Bradley,Defender,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,2.0,Tackles,2024-04-11T15:00:00-04:00
149685,Curtis Jones,Midfielder,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,1.5,Shots,2024-04-11T15:00:00-04:00
148370,Darwin Núñez,Attacker,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,4.5,Shots,2024-04-11T15:00:00-04:00
148370,Darwin Núñez,Attacker,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,2.0,Shots On Target,2024-04-11T15:00:00-04:00
149193,Dominik Szoboszlai,Midfielder,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,0.5,Shots On Target,2024-04-11T15:00:00-04:00
152461,Harvey Elliott,Midfielder,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,2.5,Shots,2024-04-11T15:00:00-04:00
173138,Kostas Tsimikas,Defender,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,0.5,Shots,2024-04-11T15:00:00-04:00
148374,Luis Díaz,Attacker,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,3.0,Shots,2024-04-11T15:00:00-04:00
148375,Mohamed Salah,Attacker,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,0.5,Goals,2024-04-11T15:00:00-04:00
148375,Mohamed Salah,Attacker,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,3.5,Shots,2024-04-11T15:00:00-04:00
148375,Mohamed Salah,Attacker,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,1.5,Shots On Target,2024-04-11T15:00:00-04:00
169453,Ryan Gravenberch,Midfielder,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,1.5,Shots,2024-04-11T15:00:00-04:00
148381,Virgil van Dijk,Defender,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,0.5,Shots,2024-04-11T15:00:00-04:00
152460,Wataru Endo,Midfielder,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,2.0,Fouls,2024-04-11T15:00:00-04:00
152460,Wataru Endo,Midfielder,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,63.5,Passes Attempted,2024-04-11T15:00:00-04:00
152460,Wataru Endo,Midfielder,Liverpool,SOCCER,Atalanta,4igno0cxm1h7493ldkf34g0es,2.0,Tackles,2024-04-11T15:00:00-04:00
170442,Adam Hlozek,Attacker,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,2.5,Shots,2024-04-11T15:00:00-04:00
188126,Borja Iglesias,Attacker,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,2.5,Shots,2024-04-11T15:00:00-04:00
151196,Florian Wirtz,Midfielder,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,0.5,Goal + Assist,2024-04-11T15:00:00-04:00
151196,Florian Wirtz,Midfielder,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,2.5,Shots,2024-04-11T15:00:00-04:00
149682,Granit Xhaka,Midfielder,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,106.5,Passes Attempted,2024-04-11T15:00:00-04:00
149681,Jeremie Frimpong,Defender,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,1.5,Shots Assisted,2024-04-11T15:00:00-04:00
149684,Jonathan Tah,Defender,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,88.5,Passes Attempted,2024-04-11T15:00:00-04:00
149413,Lukás Hrádecký,Goalkeeper,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,2.0,Goalie Saves,2024-04-11T15:00:00-04:00
151198,Odilon Kossounou,Defender,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,2.0,Clearances,2024-04-11T15:00:00-04:00
174047,Patrik Schick,Attacker,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,2.5,Shots,2024-04-11T15:00:00-04:00
176971,Piero Hincapié,Defender,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,2.0,Tackles,2024-04-11T15:00:00-04:00
170439,Robert Andrich,Midfielder,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,1.5,Fouls,2024-04-11T15:00:00-04:00
149360,Victor Boniface,Attacker,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,3.5,Shots,2024-04-11T15:00:00-04:00
149360,Victor Boniface,Attacker,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,1.5,Shots On Target,2024-04-11T15:00:00-04:00
149683,Álex Grimaldo,Defender,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,2.0,Shots,2024-04-11T15:00:00-04:00
149683,Álex Grimaldo,Defender,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,0.5,Shots On Target,2024-04-11T15:00:00-04:00
149683,Álex Grimaldo,Defender,Leverkusen,SOCCER,West Ham,4og51rflx8or4n2kytwf0nrbo,1.5,Tackles,2024-04-11T15:00:00-04:00
148566,Emerson,Defender,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,2.5,Tackles,2024-04-11T15:00:00-04:00
150213,James Ward-Prowse,Midfielder,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,1.5,Shots Assisted,2024-04-11T15:00:00-04:00
148570,Jarrod Bowen,Attacker,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,1.5,Shots,2024-04-11T15:00:00-04:00
148570,Jarrod Bowen,Attacker,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,0.5,Shots On Target,2024-04-11T15:00:00-04:00
176412,Konstantinos Mavropanos,Defender,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,29.5,Passes Attempted,2024-04-11T15:00:00-04:00
176412,Konstantinos Mavropanos,Defender,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,1.5,Tackles,2024-04-11T15:00:00-04:00
148567,Kurt Zouma,Defender,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,5.0,Clearances,2024-04-11T15:00:00-04:00
148569,Lucas Paquetá,Midfielder,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,2.0,Fouls,2024-04-11T15:00:00-04:00
148272,Lukasz Fabianski,Goalkeeper,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,4.0,Goalie Saves,2024-04-11T15:00:00-04:00
169443,Mohammed Kudus,Midfielder,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,1.5,Shots,2024-04-11T15:00:00-04:00
148565,Tomás Soucek,Midfielder,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,1.5,Tackles,2024-04-11T15:00:00-04:00
148572,Vladimír Coufal,Defender,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,26.5,Passes Attempted,2024-04-11T15:00:00-04:00
148572,Vladimír Coufal,Defender,West Ham,SOCCER,Leverkusen,4og51rflx8or4n2kytwf0nrbo,2.0,Tackles,2024-04-11T15:00:00-04:00
161450,Anatolii Trubin,Goalkeeper,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,3.0,Goalie Saves,2024-04-11T15:00:00-04:00
161448,António Silva,Defender,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,4.0,Clearances,2024-04-11T15:00:00-04:00
161440,Arthur Cabral,Attacker,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,2.5,Shots,2024-04-11T15:00:00-04:00
173699,David Neres,Attacker,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,0.5,Shots On Target,2024-04-11T15:00:00-04:00
161445,João Neves,Midfielder,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,2.0,Interceptions,2024-04-11T15:00:00-04:00
161445,João Neves,Midfielder,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,3.5,Tackles,2024-04-11T15:00:00-04:00
188554,Marcos Leonardo,Attacker,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,0.5,Shots On Target,2024-04-11T15:00:00-04:00
161449,Nicolás Otamendi,Defender,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,59.5,Passes Attempted,2024-04-11T15:00:00-04:00
161443,Rafa,Midfielder,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,2.0,Shots,2024-04-11T15:00:00-04:00
161443,Rafa,Midfielder,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,1.5,Shots Assisted,2024-04-11T15:00:00-04:00
161573,Tiago Gouveia,Attacker,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,2.0,Shots,2024-04-11T15:00:00-04:00
161441,Ángel Di María,Midfielder,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,0.5,Goal + Assist,2024-04-11T15:00:00-04:00
161441,Ángel Di María,Midfielder,Benfica,SOCCER,Marseille,4svoo7grwjqv1w1c19xg3y61g,3.0,Shots,2024-04-11T15:00:00-04:00
148407,Geoffrey Kondogbia,Midfielder,Marseille,SOCCER,Benfica,4svoo7grwjqv1w1c19xg3y61g,1.5,Interceptions,2024-04-11T15:00:00-04:00
148407,Geoffrey Kondogbia,Midfielder,Marseille,SOCCER,Benfica,4svoo7grwjqv1w1c19xg3y61g,43.5,Passes Attempted,2024-04-11T15:00:00-04:00
148407,Geoffrey Kondogbia,Midfielder,Marseille,SOCCER,Benfica,4svoo7grwjqv1w1c19xg3y61g,2.5,Tackles,2024-04-11T15:00:00-04:00
151203,Leonardo Balerdi,Defender,Marseille,SOCCER,Benfica,4svoo7grwjqv1w1c19xg3y61g,4.0,Clearances,2024-04-11T15:00:00-04:00
149584,Pau López,Goalkeeper,Marseille,SOCCER,Benfica,4svoo7grwjqv1w1c19xg3y61g,3.0,Goalie Saves,2024-04-11T15:00:00-04:00
148411,Pierre-Emerick Aubameyang,Attacker,Marseille,SOCCER,Benfica,4svoo7grwjqv1w1c19xg3y61g,2.5,Shots,2024-04-11T15:00:00-04:00
194059,Brandon Mechele,Defender,Club Brugge,SOCCER,PAOK,6501wvnt8phukifqgrqd6ioes,4.5,Clearances,2024-04-11T15:00:00-04:00
194059,Brandon Mechele,Defender,Club Brugge,SOCCER,PAOK,6501wvnt8phukifqgrqd6ioes,64.5,Passes Attempted,2024-04-11T15:00:00-04:00
194053,Hugo Vetlesen,Midfielder,Club Brugge,SOCCER,PAOK,6501wvnt8phukifqgrqd6ioes,0.5,Interceptions,2024-04-11T15:00:00-04:00
194053,Hugo Vetlesen,Midfielder,Club Brugge,SOCCER,PAOK,6501wvnt8phukifqgrqd6ioes,2.5,Tackles,2024-04-11T15:00:00-04:00
194050,Nordin Jackers,Goalkeeper,Club Brugge,SOCCER,PAOK,6501wvnt8phukifqgrqd6ioes,2.5,Goalie Saves,2024-04-11T15:00:00-04:00
194052,Thiago,Attacker,Club Brugge,SOCCER,PAOK,6501wvnt8phukifqgrqd6ioes,1.5,Shots,2024-04-11T15:00:00-04:00
194052,Thiago,Attacker,Club Brugge,SOCCER,PAOK,6501wvnt8phukifqgrqd6ioes,0.5,Shots On Target,2024-04-11T15:00:00-04:00
194065,Andrija Zivkovic,Attacker,PAOK,SOCCER,Club Brugge,6501wvnt8phukifqgrqd6ioes,0.5,Shots On Target,2024-04-11T15:00:00-04:00
194051,Dominik Kotarski,Goalkeeper,PAOK,SOCCER,Club Brugge,6501wvnt8phukifqgrqd6ioes,3.0,Goalie Saves,2024-04-11T15:00:00-04:00
194063,Giannis Konstantelias,Midfielder,PAOK,SOCCER,Club Brugge,6501wvnt8phukifqgrqd6ioes,2.0,Shots,2024-04-11T15:00:00-04:00
194070,Konstantinos Koulierakis,Defender,PAOK,SOCCER,Club Brugge,6501wvnt8phukifqgrqd6ioes,4.0,Clearances,2024-04-11T15:00:00-04:00
194067,Soualiho Meïté,Midfielder,PAOK,SOCCER,Club Brugge,6501wvnt8phukifqgrqd6ioes,0.5,Interceptions,2024-04-11T15:00:00-04:00
194067,Soualiho Meïté,Midfielder,PAOK,SOCCER,Club Brugge,6501wvnt8phukifqgrqd6ioes,48.5,Passes Attempted,2024-04-11T15:00:00-04:00
194067,Soualiho Meïté,Midfielder,PAOK,SOCCER,Club Brugge,6501wvnt8phukifqgrqd6ioes,0.5,Shots,2024-04-11T15:00:00-04:00
194067,Soualiho Meïté,Midfielder,PAOK,SOCCER,Club Brugge,6501wvnt8phukifqgrqd6ioes,0.5,Shots Assisted,2024-04-11T15:00:00-04:00
194066,Stefan Schwab,Midfielder,PAOK,SOCCER,Club Brugge,6501wvnt8phukifqgrqd6ioes,1.5,Shots,2024-04-11T15:00:00-04:00
148754,Douglas Luiz,Midfielder,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,0.5,Shots On Target,2024-04-11T15:00:00-04:00
148275,Emiliano Martínez,Goalkeeper,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,2.5,Goalie Saves,2024-04-11T15:00:00-04:00
148755,Ezri Konsa,Defender,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,2.0,Fouls Drawn,2024-04-11T15:00:00-04:00
148757,John McGinn,Midfielder,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,1.5,Shots,2024-04-11T15:00:00-04:00
148752,Leon Bailey,Midfielder,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,0.5,Shots On Target,2024-04-11T15:00:00-04:00
148759,Lucas Digne,Defender,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,1.5,Tackles,2024-04-11T15:00:00-04:00
187287,Morgan Rogers,Attacker,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,0.5,Shots On Target,2024-04-11T15:00:00-04:00
148753,Ollie Watkins,Attacker,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,0.5,Goal + Assist,2024-04-11T15:00:00-04:00
148753,Ollie Watkins,Attacker,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,3.0,Shots,2024-04-11T15:00:00-04:00
150176,Pau Torres,Defender,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,2.5,Clearances,2024-04-11T15:00:00-04:00
152463,Youri Tielemans,Midfielder,Aston Villa,SOCCER,Lille,65swdoz4vwm2s9wvcieiszh90,41.5,Passes Attempted,2024-04-11T15:00:00-04:00
150186,Bafodé Diakité,Defender,Lille,SOCCER,Aston Villa,65swdoz4vwm2s9wvcieiszh90,44.5,Passes Attempted,2024-04-11T15:00:00-04:00
148194,Benjamin André,Midfielder,Lille,SOCCER,Aston Villa,65swdoz4vwm2s9wvcieiszh90,0.5,Shots,2024-04-11T15:00:00-04:00
151504,Edon Zhegrova,Midfielder,Lille,SOCCER,Aston Villa,65swdoz4vwm2s9wvcieiszh90,0.5,Shots On Target,2024-04-11T15:00:00-04:00
148197,Jonathan David,Attacker,Lille,SOCCER,Aston Villa,65swdoz4vwm2s9wvcieiszh90,2.5,Shots,2024-04-11T15:00:00-04:00
151505,Leny Yoro,Defender,Lille,SOCCER,Aston Villa,65swdoz4vwm2s9wvcieiszh90,3.5,Clearances,2024-04-11T15:00:00-04:00
148196,Lucas Chevalier,Goalkeeper,Lille,SOCCER,Aston Villa,65swdoz4vwm2s9wvcieiszh90,3.5,Goalie Saves,2024-04-11T15:00:00-04:00
176946,Nabil Bentaleb,Midfielder,Lille,SOCCER,Aston Villa,65swdoz4vwm2s9wvcieiszh90,0.5,Fouls Drawn,2024-04-11T15:00:00-04:00
186556,Gerwyn Price,D,Gerwyn Price,DARTS,Michael Smith,No Game ID,3.0,180's Thrown,2024-04-11T15:15:00-04:00
186556,Gerwyn Price,D,Gerwyn Price,DARTS,Michael Smith,No Game ID,99.5,3 Dart Average,2024-04-11T15:15:00-04:00
186558,Michael Smith,D,Michael Smith,DARTS,Gerwyn Price,No Game ID,3.5,180's Thrown,2024-04-11T15:15:00-04:00
186558,Michael Smith,D,Michael Smith,DARTS,Gerwyn Price,No Game ID,97.5,3 Dart Average,2024-04-11T15:15:00-04:00
186559,Michael van Gerwen,D,Michael van Gerwen,DARTS,Nathan Aspinall,No Game ID,2.5,180's Thrown,2024-04-11T15:45:00-04:00
186559,Michael van Gerwen,D,Michael van Gerwen,DARTS,Nathan Aspinall,No Game ID,98.5,3 Dart Average,2024-04-11T15:45:00-04:00
186557,Nathan Aspinall,D,Nathan Aspinall,DARTS,Michael van Gerwen,No Game ID,2.5,180's Thrown,2024-04-11T15:45:00-04:00
186557,Nathan Aspinall,D,Nathan Aspinall,DARTS,Michael van Gerwen,No Game ID,98.5,3 Dart Average,2024-04-11T15:45:00-04:00
41497,Oderus,G,Moist x Shopify,VAL,together we are terrific,No Game ID,28.5,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
64445,brawk,G,Moist x Shopify,VAL,together we are terrific,No Game ID,28.5,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
64928,flyuh,G,Moist x Shopify,VAL,together we are terrific,No Game ID,27.0,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
59898,mada,G,Moist x Shopify,VAL,together we are terrific,No Game ID,36.5,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
141709,v1c,G,Moist x Shopify,VAL,together we are terrific,No Game ID,33.5,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
166487,doc,G,Sharks,CS2,paiN,No Game ID,15.5,MAPS 1-2 Headshots,2024-04-11T16:00:00-04:00
166487,doc,G,Sharks,CS2,paiN,No Game ID,29.0,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
167673,drg,G,Sharks,CS2,paiN,No Game ID,12.5,MAPS 1-2 Headshots,2024-04-11T16:00:00-04:00
167673,drg,G,Sharks,CS2,paiN,No Game ID,22.5,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
166935,rdnzao,G,Sharks,CS2,paiN,No Game ID,13.5,MAPS 1-2 Headshots,2024-04-11T16:00:00-04:00
166935,rdnzao,G,Sharks,CS2,paiN,No Game ID,26.0,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
193256,supLexN1,G,Sharks,CS2,paiN,No Game ID,9.5,MAPS 1-2 Headshots,2024-04-11T16:00:00-04:00
193256,supLexN1,G,Sharks,CS2,paiN,No Game ID,25.0,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
166820,togs,G,Sharks,CS2,paiN,No Game ID,12.5,MAPS 1-2 Headshots,2024-04-11T16:00:00-04:00
166820,togs,G,Sharks,CS2,paiN,No Game ID,26.5,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
168351,biguzera,G,paiN,CS2,Sharks,No Game ID,18.5,MAPS 1-2 Headshots,2024-04-11T16:00:00-04:00
168351,biguzera,G,paiN,CS2,Sharks,No Game ID,32.5,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
168403,kauez,G,paiN,CS2,Sharks,No Game ID,17.0,MAPS 1-2 Headshots,2024-04-11T16:00:00-04:00
168403,kauez,G,paiN,CS2,Sharks,No Game ID,28.0,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
168648,lux,G,paiN,CS2,Sharks,No Game ID,14.0,MAPS 1-2 Headshots,2024-04-11T16:00:00-04:00
